0,0.000000
1,16.669512
2,49.560080
3,66.230024
4,82.900240
5,99.570080
6,116.240328
7,132.910624
8,149.580104
9,166.249920
10,182.920648
11,199.590592
12,216.260056
13,232.930272
14,249.600976
15,266.270376
16,282.941240
17,299.610704
18,316.281104
19,332.951080
20,349.620568
21,366.291104
22,382.961568
23,399.631544
24,416.301592
25,432.971624
26,449.641376
27,466.311648
28,482.981568
29,499.651544
30,516.322112
31,532.991704
32,549.662160
33,566.332216
34,583.001896
35,599.671624
36,616.342024
37,633.012328
38,649.682728
39,666.352376
40,683.022024
41,699.692624
42,716.362624
43,733.032648
44,749.702840
45,766.372624
46,783.042592
47,799.712624
48,816.382592
49,833.053544
50,849.723592
51,866.393544
52,883.063544
53,899.733376
54,916.403512
55,933.073624
56,949.743568
57,966.413624
58,983.084080
59,999.754104
60,1016.423624
61,1033.093592
62,1049.764192
63,1066.433592
64,1083.104464
65,1099.774624
66,1116.444544
67,1133.114456
68,1149.784432
69,1166.454544
70,1183.124432
71,1199.794704
72,1216.464568
73,1233.134624
74,1249.805080
75,1266.475248
76,1283.145352
77,1299.814784
78,1316.484976
79,1333.158832
80,1349.825648
81,1366.495408
82,1383.165376
83,1399.835000
84,1416.505920
85,1433.176000
86,1449.845544
87,1466.515864
88,1483.185592
89,1499.855408
90,1516.525568
91,1533.195568
92,1549.866512
93,1566.535840
94,1583.206432
95,1599.876376
96,1616.546648
97,1633.216432
98,1649.886272
99,1666.556376
100,1683.230920
101,1699.896808
102,1716.566568
103,1733.237136
104,1749.906432
105,1766.576568
106,1783.246864
107,1799.917328
108,1816.587376
109,1833.257592
110,1849.927624
111,1866.596944
112,1883.267000
113,1899.937512
114,1916.607488
115,1933.277376
116,1949.947432
117,1966.617624
118,1983.287544
119,1999.957592
120,2016.627568
121,2033.298624
122,2049.968352
123,2066.638376
124,2083.308568
125,2099.978104
126,2116.647976
127,2133.318432
128,2149.988784
129,2166.658488
130,2183.328568
131,2199.998544
132,2216.668672
133,2233.338592
134,2250.009080
135,2266.679544
136,2283.349592
137,2300.019408
138,2316.689080
139,2333.359376
140,2350.029432
141,2366.700000
142,2383.369512
143,2400.039512
144,2416.709568
145,2433.379784
146,2466.719624
147,2483.389592
148,2516.730568
149,2533.400544
150,2550.070512
151,2583.410544
152,2600.080056
153,2616.754024
154,2650.090592
155,2666.760592
156,2700.100624
157,2716.771432
158,2750.110808
159,2766.781000
