0,0.0,1.0020732879638672
1,41.667168,42.006731033325195
2,83.33476,83.99701118469238
3,125.00152,124.99666213989258
4,166.66892,167.01102256774902
5,208.336704,209.01775360107422
6,250.004248,250.99945068359375
7,291.671216,292.0050621032715
8,333.338272,333.9965343475342
9,375.006216,374.99499320983887
10,416.673328,417.01793670654297
11,458.34052,458.9991569519043
12,500.007728,500.99635124206543
13,541.675,541.9955253601074
14,583.342704,583.9979648590088
15,625.00976,625.0038146972656
16,666.677896,668.0028438568115
17,708.34468,708.9977264404297
18,750.01176,751.0039806365967
19,791.679272,791.9967174530029
20,833.347216,833.9977264404297
21,875.014192,874.9954700469971
22,916.681248,917.0026779174805
23,958.348952,958.9955806732178
24,1000.015952,1001.0318756103516
25,1041.683248,1042.0112609863281
26,1083.35068,1083.9977264404297
27,1125.01808,1160.9959602355957
28,1166.685192,1189.9962425231934
29,1208.353168,1223.9978313446045
30,1250.020192,1253.0055046081543
31,1291.68808,1291.9955253601074
32,1333.354952,1335.0021839141846
33,1375.022,1374.9947547912598
34,1416.689248,1417.9987907409668
35,1458.356816,1457.9949378967285
36,1500.024248,1501.01637840271
37,1541.691512,1541.9955253601074
38,1583.358704,1584.015130996704
39,1625.025976,1624.9957084655762
40,1666.694216,1667.0098304748535
41,1708.360648,1709.007978439331
42,1750.028192,1752.007007598877
43,1791.695952,1791.999340057373
44,1833.363168,1861.9956970214844
45,1875.030136,1897.0005512237549
46,1916.698032,1930.9957027435303
47,1958.365192,1957.9956531524658
48,2000.032248,2000.997543334961
49,2041.700216,2041.9964790344238
50,2083.36676,2083.998203277588
51,2125.034704,2124.9942779541016
52,2166.702248,2167.9999828338623
53,2208.369248,2208.9953422546387
54,2250.036248,2250.997304916382
55,2291.704056,2291.9962406158447
56,2333.371216,2334.00559425354
57,2375.038248,2375.0176429748535
58,2416.706216,2418.0004596710205
59,2458.372976,2458.995819091797
60,2500.040216,2501.004457473755
61,2541.708112,2541.9981479644775
62,2583.375216,2585.003614425659
63,2625.043136,2624.9966621398926
64,2666.710384,2668.003559112549
65,2708.377136,2708.9972496032715
66,2750.044896,2749.994993209839
67,2791.712352,2791.999101638794
68,2833.379248,2833.997964859009
69,2875.047,2875.0410079956055
70,2916.714192,2917.0002937316895
71,2958.381216,2958.998918533325
72,3000.048304,2999.9961853027344
73,3041.715624,3041.996479034424
74,3083.383272,3083.998441696167
75,3125.051248,3125.0269412994385
76,3166.718216,3168.038845062256
77,3208.385248,3208.998441696167
78,3250.052976,3250.99778175354
79,3291.719728,3291.999578475952
80,3333.38768,3333.9996337890625
81,3375.055,3375.0133514404297
82,3416.722,3416.9983863830566
83,3458.389136,3458.9970111846924
84,3500.057192,3500.9987354278564
85,3541.724216,3541.9986248016357
86,3583.391728,3583.9972496032715
87,3625.059248,3625.030994415283
88,3666.726168,3668.0047512054443
89,3708.39376,3708.998441696167
90,3750.0606,3751.0035037994385
91,3791.728056,3792.0072078704834
92,3833.395216,3833.996295928955
93,3875.063272,3875.0436305999756
94,3916.730112,3918.0049896240234
95,3958.398216,3958.9948654174805
96,4000.065216,4000.99778175354
97,4041.731952,4041.9955253601074
98,4083.399952,4083.9977264404297
99,4125.066816,4124.99737739563
100,4166.73408,4168.0028438568115
101,4208.401784,4208.99772644043
102,4250.069112,4250.999450683594
103,4291.736216,4291.998624801636
104,4333.404056,4333.998203277588
105,4375.071216,4375.036001205444
106,4416.738192,4418.004274368286
107,4458.405488,4458.999156951904
108,4500.073272,4501.0058879852295
109,4541.74008,4541.996240615845
110,4583.407704,4583.99772644043
111,4625.075432,4625.040531158447
112,4666.742192,4667.002439498901
113,4708.410248,4709.000110626221
114,4750.077112,4751.015663146973
115,4791.744248,4792.033433914185
116,4833.412,4834.003686904907
117,4875.0796,4874.995231628418
118,4916.746192,4918.005704879761
119,4958.414248,4958.997011184692
120,5000.081216,5000.997543334961
121,5041.748248,5041.996240615845
122,5083.415976,5084.000110626221
123,5125.083704,5126.000642776489
124,5166.750896,5166.997909545898
125,5208.417568,5208.996534347534
126,5250.08568,5250.998020172119
127,5291.753216,5291.996240615845
128,5333.420136,5333.997011184692
129,5375.087168,5374.994277954102
130,5416.755032,5416.997671127319
131,5458.422272,5458.995580673218
132,5500.089168,5500.997543334961
133,5541.757248,5541.995525360107
134,5583.424408,5583.99772644043
135,5625.091624,5625.000476837158
136,5666.759168,5666.998863220215
137,5708.426168,5708.999156951904
138,5750.093952,5750.997304916382
139,5791.761272,5792.005777359009
140,5833.428216,5852.996587753296
141,5875.095248,5888.996124267578
142,5916.763192,5919.010400772095
143,5958.429896,5958.995819091797
144,6000.097168,5999.99737739563
145,6041.76468,6041.996479034424
146,6083.432192,6084.006786346436
147,6125.099216,6124.993801116943
148,6166.76676,6166.9981479644775
149,6208.434704,6208.994388580322
150,6250.101736,6250.998020172119
151,6291.769192,6292.00005531311
152,6333.436168,6334.001064300537
153,6375.104168,6375.030279159546
154,6416.771032,6417.000532150269
155,6458.43876,6458.996772766113
